date,temp,humidity,wind,pressure,taluk
2020-05-05,30.55,70.36,2.01,98.96,karkala
2020-05-06,29.57,76.07,1.51,98.96,karkala
2020-05-07,29.27,75.26,1.23,99.03,karkala
2020-05-08,28.71,79.4,1.45,99.03,karkala
2020-05-09,29.69,75.35,1.75,98.98,karkala
2020-05-10,30.05,73.0,1.84,99.01,karkala
2020-05-11,29.66,73.79,1.45,98.97,karkala
2020-05-12,29.89,75.17,1.39,98.94,karkala
2020-05-13,29.56,75.44,1.52,98.91,karkala
2020-05-14,29.91,74.19,2.01,98.83,karkala
2020-05-15,29.01,80.52,1.86,98.77,karkala
2020-05-16,28.8,82.2,2.08,98.76,karkala
2020-05-17,28.27,84.75,2.44,98.76,karkala
2020-05-18,27.62,86.65,2.95,98.77,karkala
2020-05-19,28.47,79.96,3.18,98.73,karkala
2020-05-20,28.96,75.48,1.77,98.74,karkala
2020-05-21,27.94,80.64,1.61,98.89,karkala
2020-05-22,28.65,75.11,2.05,98.93,karkala
2020-05-23,29.03,77.22,2.07,98.92,karkala
2020-05-24,28.59,79.98,2.07,99.0,karkala
2020-05-25,28.69,79.0,1.81,99.04,karkala
2020-05-26,28.72,81.24,1.79,99.05,karkala
2020-05-27,28.49,82.37,2.11,99.05,karkala
2020-05-28,28.45,75.77,2.45,98.99,karkala
2020-05-29,26.51,79.03,1.18,99.03,karkala
2020-05-30,27.76,80.76,1.75,98.92,karkala
2020-05-31,26.79,88.95,2.37,98.97,karkala
2020-06-01,26.93,87.33,2.39,99.01,karkala
2020-06-02,27.27,87.93,3.89,98.9,karkala
2020-06-03,26.94,88.58,3.34,98.91,karkala
2020-06-04,27.04,83.0,2.42,99.01,karkala
2020-06-05,27.46,80.8,2.11,99.07,karkala
2020-06-06,27.22,81.18,1.99,99.06,karkala
2020-06-07,27.41,82.2,1.87,98.99,karkala
2020-06-08,27.3,81.88,1.92,98.99,karkala
2020-06-09,27.07,83.41,1.75,98.99,karkala
2020-06-10,27.23,86.22,2.22,98.88,karkala
2020-06-11,26.24,87.94,2.63,98.72,karkala
2020-06-12,26.33,82.07,3.52,98.71,karkala
2020-06-13,26.87,81.05,2.8,98.76,karkala
2020-06-14,26.84,86.44,2.54,98.91,karkala
2020-06-15,27.23,88.57,2.61,98.77,karkala
2020-06-16,27.4,90.21,2.56,98.71,karkala
2020-06-17,26.74,92.11,2.38,98.76,karkala
2020-06-18,26.02,90.4,1.78,98.94,karkala
2020-06-19,26.62,88.93,1.6,98.99,karkala
2020-06-20,26.83,80.51,1.36,99.01,karkala
2020-06-21,26.39,89.15,2.15,98.9,karkala
2020-06-22,26.51,87.1,2.21,98.84,karkala
2020-06-23,26.25,83.92,1.39,98.9,karkala
2020-06-24,26.34,85.32,1.63,98.91,karkala
2020-06-25,26.33,84.36,1.96,98.76,karkala
2020-06-26,25.67,87.49,1.75,98.74,karkala
2020-06-27,26.3,88.03,2.3,98.79,karkala
2020-06-28,26.68,88.15,2.56,98.81,karkala
2020-06-29,26.69,90.27,2.52,98.72,karkala
2020-06-30,25.67,87.86,2.42,98.74,karkala
2020-07-01,25.98,87.5,1.79,98.86,karkala
2020-07-02,25.46,89.71,2.56,98.92,karkala
2020-07-03,26.05,89.26,3.18,98.87,karkala
2020-07-04,26.28,90.06,3.09,98.82,karkala
2020-07-05,26.12,89.71,2.36,98.82,karkala
2020-07-06,26.78,88.5,3.08,98.78,karkala
2020-07-07,25.93,89.41,2.91,98.89,karkala
2020-07-08,26.05,88.44,2.25,98.97,karkala
2020-07-09,25.59,91.51,2.44,98.89,karkala
2020-07-10,25.22,89.88,1.97,98.99,karkala
2020-07-11,25.62,87.38,1.77,98.96,karkala
2020-07-12,24.9,89.49,2.17,98.91,karkala
2020-07-13,24.94,90.17,2.23,98.84,karkala
2020-07-14,25.79,90.31,2.71,98.84,karkala
2020-07-15,25.41,90.08,2.44,98.82,karkala
2020-07-16,25.93,89.72,2.37,98.71,karkala
2020-07-17,25.9,89.64,2.43,98.7,karkala
2020-07-18,25.79,90.71,2.43,98.79,karkala
2020-07-19,25.35,90.62,1.95,98.89,karkala
2020-07-20,25.37,91.22,1.85,98.72,karkala
2020-07-21,25.91,86.32,1.17,98.74,karkala
2020-07-22,26.37,87.59,1.29,98.78,karkala
2020-07-23,26.14,90.44,1.57,98.74,karkala
2020-07-24,25.8,89.14,2.02,98.85,karkala
2020-07-25,25.39,90.23,2.56,98.85,karkala
2020-07-26,25.26,88.71,1.98,99.15,karkala
2020-07-27,25.62,87.96,1.42,99.08,karkala
2020-07-28,25.81,89.64,2.08,98.9,karkala
2020-07-29,25.52,91.83,2.84,98.78,karkala
2020-07-30,25.6,92.01,2.67,98.78,karkala
2020-07-31,25.61,91.57,2.17,98.79,karkala
2020-08-01,25.35,90.85,2.4,98.85,karkala
2020-08-02,25.57,92.46,3.04,98.83,karkala
2020-08-03,25.8,91.64,3.35,98.75,karkala
2020-08-04,25.56,91.7,3.96,98.68,karkala
2020-08-05,25.67,91.31,4.67,98.52,karkala
2020-08-06,26.46,91.89,3.93,98.6,karkala
2020-08-07,26.16,92.61,3.25,98.91,karkala
2020-08-08,25.3,90.6,3.22,99.0,karkala
2020-08-09,25.41,93.19,2.59,98.93,karkala
2020-08-10,25.49,94.38,2.78,98.88,karkala
2020-08-11,25.5,91.93,2.2,99.07,karkala
2020-08-12,25.5,91.96,2.21,99.14,karkala
2020-08-13,25.6,91.17,2.15,98.99,karkala
2020-08-14,25.64,89.74,2.09,98.86,karkala
2020-08-15,25.88,89.27,2.37,98.9,karkala
2020-08-16,25.9,89.93,2.15,98.93,karkala
2020-08-17,25.98,89.73,2.4,98.87,karkala
2020-08-18,25.96,90.33,2.06,98.93,karkala
2020-08-19,25.79,90.14,2.13,98.86,karkala
2020-08-20,26.01,89.68,2.14,98.85,karkala
2020-08-21,26.09,90.29,1.71,98.99,karkala
2020-08-22,26.2,90.11,1.56,99.08,karkala
2020-08-23,26.18,89.28,1.52,99.04,karkala
2020-08-24,26.2,87.51,1.77,99.06,karkala
2020-08-25,26.22,85.37,1.88,99.15,karkala
2020-08-26,25.93,85.03,1.81,99.16,karkala
2020-08-27,25.92,84.73,1.89,99.08,karkala
2020-08-28,25.68,85.88,1.47,98.99,karkala
2020-08-29,26.05,87.57,1.67,98.97,karkala
2020-08-30,26.18,89.06,1.64,99.0,karkala
2020-08-31,26.07,88.75,1.51,99.05,karkala
2020-09-01,25.85,92.33,2.07,99.01,karkala
2020-09-02,26.02,91.63,2.38,98.9,karkala
2020-09-03,25.57,89.27,1.61,98.85,karkala
2020-09-04,26.13,87.85,1.16,98.82,karkala
2020-09-05,26.18,91.13,1.51,98.73,karkala
2020-09-06,26.41,88.88,2.1,98.71,karkala
2020-09-07,25.99,89.38,1.87,98.83,karkala
2020-09-08,26.46,89.01,2.32,98.88,karkala
2020-09-09,26.15,89.97,2.28,98.8,karkala
2020-09-10,25.8,91.36,2.43,98.63,karkala
2020-09-11,25.66,89.09,2.85,98.78,karkala
2020-09-12,24.98,88.86,2.19,99.06,karkala
2020-09-13,24.69,88.94,1.62,99.13,karkala
2020-09-14,25.09,88.15,1.57,99.03,karkala
2020-09-15,25.39,89.88,1.67,98.97,karkala
2020-09-16,26.04,88.75,2.05,98.99,karkala
2020-09-17,25.95,90.07,2.02,99.03,karkala
2020-09-18,25.58,89.87,2.67,98.97,karkala
2020-09-19,25.37,91.8,2.7,98.77,karkala
2020-09-20,25.25,91.14,3.17,98.75,karkala
2020-09-21,24.61,86.86,3.48,98.8,karkala
2020-09-22,25.27,85.75,2.62,98.89,karkala
2020-09-23,25.46,88.61,1.96,98.96,karkala
2020-09-24,25.26,88.18,1.22,99.14,karkala
2020-09-25,25.37,89.24,1.59,99.09,karkala
2020-09-26,24.83,90.69,1.57,99.1,karkala
2020-09-27,25.46,84.24,1.07,99.15,karkala
2020-09-28,25.47,85.65,1.8,99.12,karkala
2020-09-29,25.69,87.85,2.44,99.01,karkala
2020-09-30,25.29,87.86,2.13,98.97,karkala
2020-10-01,25.25,86.25,1.49,99.02,karkala
2020-10-02,25.42,84.13,1.6,99.03,karkala
2020-10-03,25.07,88.98,1.68,99.1,karkala
2020-10-04,25.1,87.7,1.88,99.2,karkala
2020-10-05,25.24,86.03,1.86,99.12,karkala
2020-10-06,25.83,86.61,2.03,99.03,karkala
2020-10-07,26.41,88.08,2.18,99.04,karkala
2020-10-08,26.63,88.15,1.65,98.97,karkala
2020-10-09,26.27,88.51,1.57,98.98,karkala
2020-10-10,25.79,87.67,1.38,99.01,karkala
2020-10-11,25.44,86.45,1.77,98.88,karkala
2020-10-12,25.37,91.36,2.81,98.66,karkala
2020-10-13,25.08,88.78,3.06,98.66,karkala
2020-10-14,25.52,89.5,3.27,98.72,karkala
2020-10-15,25.68,87.86,2.66,98.71,karkala
2020-10-16,25.64,86.2,1.98,98.76,karkala
2020-10-17,25.51,85.79,1.51,98.88,karkala
2020-10-18,25.59,84.03,1.01,98.96,karkala
2020-10-19,25.47,85.47,1.36,98.95,karkala
2020-10-20,25.51,88.7,2.01,98.91,karkala
2020-10-21,25.44,90.12,1.67,98.97,karkala
2020-10-22,25.21,88.8,1.36,98.95,karkala
2020-10-23,25.47,89.83,1.93,98.96,karkala
2020-10-24,25.56,89.03,2.11,99.07,karkala
2020-10-25,25.11,84.01,1.62,99.21,karkala
2020-10-26,25.92,82.48,1.12,99.18,karkala
2020-10-27,26.52,83.64,1.37,99.11,karkala
2020-10-28,26.58,81.03,0.99,99.16,karkala
2020-10-29,26.01,78.64,1.32,99.19,karkala
2020-10-30,26.42,78.85,1.13,99.15,karkala
2020-10-31,26.47,79.24,1.02,99.14,karkala
2020-11-01,26.37,81.91,1.04,99.24,karkala
2020-11-02,26.67,81.38,0.98,99.29,karkala
2020-11-03,26.46,84.42,0.98,99.25,karkala
2020-11-04,26.42,86.17,1.0,99.22,karkala
2020-11-05,25.65,85.07,0.93,99.24,karkala
2020-11-06,27.04,81.14,1.23,99.31,karkala
2020-11-07,27.1,81.41,0.95,99.35,karkala
2020-11-08,27.27,82.8,1.38,99.37,karkala
2020-11-09,26.78,80.04,1.49,99.28,karkala
2020-11-10,25.33,73.01,1.75,99.11,karkala
2020-11-11,24.68,70.91,1.73,99.16,karkala
2020-11-12,26.62,81.67,1.05,99.12,karkala
2020-11-13,27.08,83.24,1.22,99.13,karkala
2020-11-14,26.78,82.71,1.04,99.05,karkala
2020-11-15,27.41,80.04,1.53,98.98,karkala
2020-11-16,27.17,82.71,1.4,99.05,karkala
2020-11-17,26.5,84.16,1.71,99.02,karkala
2020-11-18,26.86,79.18,1.04,99.07,karkala
2020-11-19,26.28,84.26,1.35,99.11,karkala
2020-11-20,26.93,78.8,0.98,99.2,karkala
2020-11-21,26.09,73.49,0.85,99.27,karkala
2020-11-22,25.24,67.39,1.02,99.33,karkala
2020-11-23,25.13,64.79,0.93,99.34,karkala
2020-11-24,25.91,75.08,1.09,99.21,karkala
2020-11-25,26.69,76.52,1.48,99.06,karkala
2020-11-26,26.27,78.59,1.44,99.03,karkala
2020-11-27,25.55,77.01,1.76,99.16,karkala
2020-11-28,25.72,79.16,1.75,99.26,karkala
2020-11-29,26.85,75.49,1.03,99.31,karkala
2020-11-30,26.89,75.8,1.18,99.32,karkala
2020-12-01,26.08,73.81,1.4,99.34,karkala
2020-12-02,25.0,72.86,1.52,99.25,karkala
2020-12-03,26.02,75.55,1.55,99.13,karkala
2020-12-04,26.85,79.28,1.24,98.99,karkala
2020-12-05,26.92,77.63,1.26,99.04,karkala
2020-12-06,27.28,76.47,1.07,99.12,karkala
2020-12-07,27.16,79.37,1.07,99.25,karkala
2020-12-08,26.88,81.02,1.65,99.33,karkala
2020-12-09,26.61,81.7,1.38,99.27,karkala
2020-12-10,26.17,79.88,1.14,99.29,karkala
2020-12-11,25.5,82.36,0.88,99.32,karkala
2020-12-12,25.74,76.42,1.16,99.28,karkala
2020-12-13,25.73,79.15,0.86,99.2,karkala
2020-12-14,25.86,77.99,0.85,99.19,karkala
2020-12-15,25.84,71.41,0.97,99.3,karkala
2020-12-16,25.92,72.16,1.38,99.33,karkala
2020-12-17,26.53,74.18,1.27,99.32,karkala
2020-12-18,26.45,71.91,1.32,99.29,karkala
2020-12-19,25.94,73.28,1.55,99.33,karkala
2020-12-20,25.51,71.12,1.87,99.38,karkala
2020-12-21,24.37,67.4,1.94,99.29,karkala
2020-12-22,25.16,66.84,1.36,99.24,karkala
2020-12-23,26.23,70.56,0.93,99.17,karkala
2020-12-24,26.46,77.71,0.95,99.08,karkala
2020-12-25,26.72,77.35,1.08,99.12,karkala
2020-12-26,26.54,72.73,1.29,99.23,karkala
2020-12-27,25.57,68.06,1.37,99.22,karkala
2020-12-28,25.21,68.6,1.4,99.18,karkala
2020-12-29,25.76,64.71,1.26,99.13,karkala
2020-12-30,26.77,73.02,1.58,99.08,karkala
2020-12-31,27.55,73.32,1.03,99.12,karkala
2021-01-01,25.75,68.35,1.21,99.22,karkala
2021-01-02,25.7,64.86,1.53,99.22,karkala
2021-01-03,27.06,69.96,1.4,99.1,karkala
2021-01-04,26.88,74.36,0.94,99.1,karkala
2021-01-05,25.67,79.44,1.25,99.17,karkala
2021-01-06,26.02,82.1,1.45,99.16,karkala
2021-01-07,25.72,86.64,1.13,98.99,karkala
2021-01-08,25.25,87.86,1.17,98.95,karkala
2021-01-09,25.75,82.82,0.94,98.98,karkala
2021-01-10,26.11,84.4,1.05,99.09,karkala
2021-01-11,26.88,76.54,1.04,99.17,karkala
2021-01-12,26.4,70.94,0.83,99.18,karkala
2021-01-13,26.05,67.15,1.29,99.14,karkala
2021-01-14,26.7,68.27,1.34,99.09,karkala
2021-01-15,27.28,69.0,1.18,99.09,karkala
2021-01-16,26.96,73.66,1.09,99.03,karkala
2021-01-17,26.93,76.34,0.99,99.09,karkala
2021-01-18,27.08,71.26,1.32,99.18,karkala
2021-01-19,26.48,71.31,1.43,99.23,karkala
2021-01-20,26.23,66.78,1.15,99.29,karkala
2021-01-21,26.01,63.59,1.52,99.24,karkala
2021-01-22,26.28,67.45,1.69,99.18,karkala
2021-01-23,26.66,69.84,1.34,99.19,karkala
2021-01-24,27.07,67.32,1.15,99.26,karkala
2021-01-25,26.08,63.06,1.53,99.32,karkala
2021-01-26,25.99,59.43,1.23,99.27,karkala
2021-01-27,25.98,63.44,1.29,99.31,karkala
2021-01-28,26.06,61.2,1.37,99.31,karkala
2021-01-29,26.02,65.88,1.56,99.37,karkala
2021-01-30,26.6,66.19,1.32,99.28,karkala
2021-01-31,27.25,65.32,1.09,99.28,karkala
2021-02-01,26.69,59.05,1.79,99.39,karkala
2021-02-02,26.04,60.05,1.79,99.42,karkala
2021-02-03,26.53,64.98,1.95,99.36,karkala
2021-02-04,27.29,67.58,1.39,99.37,karkala
2021-02-05,26.79,70.22,1.57,99.31,karkala
2021-02-06,26.53,64.18,1.54,99.2,karkala
2021-02-07,26.24,54.24,1.54,99.25,karkala
2021-02-08,25.64,56.04,1.67,99.29,karkala
2021-02-09,25.8,56.33,1.62,99.26,karkala
2021-02-10,25.77,54.8,1.6,99.2,karkala
2021-02-11,25.77,56.63,1.34,99.15,karkala
2021-02-12,26.45,60.93,1.33,99.23,karkala
2021-02-13,26.6,66.63,1.49,99.34,karkala
2021-02-14,26.67,65.85,1.3,99.37,karkala
2021-02-15,26.88,69.1,1.49,99.26,karkala
2021-02-16,26.73,70.66,1.84,99.23,karkala
2021-02-17,27.05,70.9,2.13,99.17,karkala
2021-02-18,26.76,72.44,1.6,99.26,karkala
2021-02-19,25.39,73.89,0.76,99.31,karkala
2021-02-20,26.5,64.89,2.12,99.21,karkala
2021-02-21,26.39,65.48,1.69,99.34,karkala
2021-02-22,27.19,59.98,1.55,99.39,karkala
2021-02-23,27.66,66.15,1.55,99.26,karkala
2021-02-24,27.81,66.29,1.55,99.19,karkala
2021-02-25,28.22,66.72,1.83,99.22,karkala
2021-02-26,28.3,66.46,2.43,99.11,karkala
2021-02-27,28.47,63.34,1.99,99.0,karkala
2021-02-28,28.53,64.38,1.65,99.01,karkala
2021-03-01,28.55,63.62,1.4,99.32,karkala
2021-03-02,28.7,62.39,1.54,99.31,karkala
2021-03-03,28.85,59.11,1.24,99.15,karkala
2021-03-04,28.75,53.02,1.59,99.18,karkala
2021-03-05,28.68,55.32,1.47,99.35,karkala
2021-03-06,28.79,64.91,2.03,99.37,karkala
2021-03-07,28.97,61.09,1.61,99.21,karkala
2021-03-08,29.07,61.35,1.62,99.23,karkala
2021-03-09,29.37,58.34,1.51,99.28,karkala
2021-03-10,28.8,64.59,1.48,99.3,karkala
2021-03-11,27.51,71.61,1.03,99.35,karkala
2021-03-12,28.29,66.54,1.08,99.37,karkala
2021-03-13,28.98,59.51,1.55,99.31,karkala
2021-03-14,29.15,60.7,1.74,99.17,karkala
2021-03-15,29.46,62.86,1.53,99.13,karkala
2021-03-16,29.44,60.05,1.74,99.13,karkala
2021-03-17,29.66,57.92,1.59,99.03,karkala
2021-03-18,29.8,60.35,1.77,99.07,karkala
2021-03-19,29.85,60.51,1.92,99.04,karkala
2021-03-20,29.67,58.47,1.95,98.97,karkala
2021-03-21,29.5,63.33,1.58,98.95,karkala
2021-03-22,30.04,60.58,1.85,99.05,karkala
2021-03-23,30.26,62.99,1.74,99.09,karkala
2021-03-24,29.91,62.44,1.54,99.11,karkala
2021-03-25,29.39,67.37,1.34,99.1,karkala
2021-03-26,30.69,61.48,1.37,98.97,karkala
2021-03-27,30.79,61.55,1.6,98.95,karkala
2021-03-28,30.2,65.18,1.56,98.96,karkala
2021-03-29,30.02,65.13,1.72,98.97,karkala
2021-03-30,29.13,71.57,1.94,98.93,karkala
2021-03-31,29.41,70.77,2.1,98.83,karkala
2021-04-01,29.0,66.94,2.47,98.85,karkala
2021-04-02,28.74,63.65,2.33,98.89,karkala
2021-04-03,28.07,66.74,2.26,99.0,karkala
2021-04-04,28.82,62.43,2.65,99.08,karkala
2021-04-05,30.04,63.21,2.89,99.0,karkala
2021-04-06,30.3,64.48,2.1,99.01,karkala
2021-04-07,30.54,64.58,1.87,99.12,karkala
2021-04-08,29.96,63.68,2.01,99.01,karkala
2021-04-09,30.26,60.66,2.01,98.91,karkala
2021-04-10,30.34,62.56,1.81,99.01,karkala
2021-04-11,29.62,66.84,1.57,99.18,karkala
2021-04-12,28.96,74.27,1.42,99.24,karkala
2021-04-13,28.53,75.28,1.19,99.22,karkala
2021-04-14,28.18,76.0,1.15,99.17,karkala
2021-04-15,28.06,75.79,1.46,99.17,karkala
2021-04-16,28.48,74.74,1.63,99.11,karkala
2021-04-17,28.63,76.04,1.32,99.15,karkala
2021-04-18,28.79,74.83,1.39,99.27,karkala
2021-04-19,28.5,74.74,1.38,99.15,karkala
2021-04-20,28.6,74.66,1.67,99.04,karkala
2021-04-21,28.27,76.21,1.49,99.17,karkala
2021-04-22,28.55,74.27,1.61,99.15,karkala
2021-04-23,28.09,77.1,1.29,99.16,karkala
2021-04-24,28.92,73.2,1.69,99.06,karkala
2021-04-25,29.2,73.36,1.53,99.01,karkala
2021-04-26,30.14,69.97,1.75,98.97,karkala
2021-04-27,29.01,74.55,1.45,99.05,karkala
2021-04-28,28.95,75.83,1.45,99.14,karkala
2021-04-29,29.45,72.33,1.77,99.07,karkala
2021-04-30,29.96,69.11,1.6,98.92,karkala
2021-05-01,29.87,72.22,1.45,98.9,karkala
2021-05-02,29.01,76.92,1.04,98.97,karkala
2021-05-03,29.63,72.48,1.42,98.88,karkala
2021-05-04,28.75,78.55,1.23,98.88,karkala
2021-05-05,29.04,80.31,1.28,98.89,karkala
2021-05-06,28.59,82.13,1.55,98.96,karkala
2021-05-07,29.0,78.66,1.12,99.02,karkala
2021-05-08,28.98,77.85,1.12,98.94,karkala
2021-05-09,28.63,79.1,1.2,98.9,karkala
2021-05-10,28.87,78.55,1.43,98.87,karkala
2021-05-11,28.29,84.7,1.18,98.89,karkala
2021-05-12,28.04,85.93,1.29,98.81,karkala
2021-05-13,28.03,84.42,1.7,98.76,karkala
2021-05-14,27.36,84.65,3.73,98.47,karkala
2021-05-15,26.57,89.56,5.62,98.12,karkala
2021-05-16,27.45,87.06,4.19,98.49,karkala
2021-05-17,27.35,87.92,2.87,98.81,karkala
2021-05-18,27.48,88.2,2.68,98.85,karkala
2021-05-19,27.32,87.47,1.98,98.87,karkala
2021-05-20,26.88,86.01,1.71,98.96,karkala
2021-05-21,26.62,86.2,1.66,99.01,karkala
2021-05-22,26.56,86.7,1.13,98.99,karkala
2021-05-23,27.12,82.12,1.38,99.03,karkala
2021-05-24,27.32,81.51,1.76,99.08,karkala
2021-05-25,26.97,87.69,2.39,98.96,karkala
2021-05-26,26.4,84.71,2.63,98.99,karkala
2021-05-27,27.41,80.15,2.56,98.99,karkala
2021-05-28,27.23,84.95,1.66,99.03,karkala
2021-05-29,27.34,82.59,1.94,99.1,karkala
2021-05-30,26.32,84.47,1.61,99.08,karkala
2021-05-31,26.72,87.73,2.65,98.85,karkala
2021-06-01,27.44,89.14,2.3,98.79,karkala
2021-06-02,27.21,87.33,1.47,98.83,karkala
2021-06-03,27.87,84.87,1.26,98.92,karkala
2021-06-04,26.97,88.82,1.53,99.03,karkala
2021-06-05,26.56,81.53,1.7,99.04,karkala
2021-06-06,26.53,79.72,1.14,99.04,karkala
2021-06-07,26.7,82.51,1.21,99.1,karkala
2021-06-08,26.91,84.58,1.89,99.06,karkala
2021-06-09,27.2,85.27,2.55,98.97,karkala
2021-06-10,27.05,84.68,2.72,98.87,karkala
2021-06-11,27.08,85.41,2.24,98.94,karkala
2021-06-12,26.18,85.17,1.93,99.01,karkala
2021-06-13,26.1,83.71,2.14,98.95,karkala
2021-06-14,26.47,87.34,3.91,98.84,karkala
2021-06-15,26.5,89.34,3.39,98.8,karkala
2021-06-16,26.74,90.46,3.18,98.91,karkala
2021-06-17,27.04,88.3,3.2,98.99,karkala
2021-06-18,26.64,86.88,3.14,99.11,karkala
2021-06-19,26.69,87.72,2.97,99.22,karkala
2021-06-20,26.44,88.69,2.55,99.21,karkala
2021-06-21,26.48,89.2,2.44,99.12,karkala
2021-06-22,26.59,88.9,2.35,99.04,karkala
2021-06-23,26.74,86.84,2.29,99.03,karkala
2021-06-24,26.65,85.44,2.36,99.1,karkala
2021-06-25,26.33,86.29,2.28,99.01,karkala
2021-06-26,26.45,86.74,2.62,98.98,karkala
2021-06-27,25.26,82.16,1.91,99.11,karkala
2021-06-28,25.09,82.35,1.55,99.01,karkala
2021-06-29,26.43,82.95,1.53,98.93,karkala
2021-06-30,26.78,84.64,1.53,98.94,karkala
2021-07-01,26.79,89.09,2.31,98.84,karkala
2021-07-02,26.52,88.34,1.72,98.91,karkala
2021-07-03,26.21,88.91,1.76,98.99,karkala
2021-07-04,26.13,88.65,1.71,98.98,karkala
2021-07-05,25.81,83.42,2.17,98.93,karkala
2021-07-06,26.51,84.36,2.47,98.76,karkala
2021-07-07,25.74,91.4,2.56,98.76,karkala
2021-07-08,26.1,88.01,2.12,98.86,karkala
2021-07-09,25.15,92.47,2.74,98.68,karkala
2021-07-10,24.87,86.72,2.63,98.73,karkala
2021-07-11,24.9,89.27,2.72,98.73,karkala
2021-07-12,25.72,90.48,2.9,98.71,karkala
2021-07-13,25.9,90.88,3.13,98.75,karkala
2021-07-14,25.92,90.94,3.01,98.82,karkala
2021-07-15,25.85,92.2,3.16,98.77,karkala
2021-07-16,25.86,91.12,3.02,98.96,karkala
2021-07-17,25.96,89.86,3.0,99.01,karkala
2021-07-18,25.63,92.8,3.43,98.93,karkala
2021-07-19,25.85,90.94,3.04,98.97,karkala
2021-07-20,25.86,89.81,2.89,99.19,karkala
2021-07-21,25.87,91.72,2.74,99.12,karkala
2021-07-22,25.2,93.44,3.0,98.9,karkala
2021-07-23,25.63,92.07,3.01,98.79,karkala
2021-07-24,25.82,92.89,2.61,98.87,karkala
2021-07-25,25.74,92.45,2.75,99.04,karkala
2021-07-26,25.56,91.66,2.16,99.06,karkala
2021-07-27,25.77,90.61,2.12,98.98,karkala
2021-07-28,25.8,89.77,2.2,99.05,karkala
2021-07-29,25.86,88.96,2.6,99.1,karkala
2021-07-30,25.85,89.55,2.74,99.17,karkala
2021-07-31,25.91,89.18,2.71,99.21,karkala
2021-08-01,25.91,87.28,2.64,99.13,karkala
2021-08-02,25.85,86.42,2.54,99.15,karkala
2021-08-03,25.89,88.78,2.38,99.26,karkala
2021-08-04,25.97,89.77,2.56,99.31,karkala
2021-08-05,26.18,89.32,2.81,99.13,karkala
2021-08-06,26.18,89.38,2.61,99.03,karkala
2021-08-07,26.23,90.93,2.75,99.05,karkala
2021-08-08,25.8,90.84,1.9,99.07,karkala
2021-08-09,25.67,91.73,1.94,99.1,karkala
2021-08-10,25.39,92.36,2.09,99.08,karkala
2021-08-11,25.43,91.09,2.12,99.07,karkala
2021-08-12,25.13,92.45,1.93,99.18,karkala
2021-08-13,25.67,90.75,2.57,99.06,karkala
2021-08-14,25.49,89.88,2.37,98.98,karkala
2021-08-15,25.55,89.61,2.21,98.99,karkala
2021-08-16,25.69,90.37,2.11,99.05,karkala
2021-08-17,25.93,88.44,1.4,99.07,karkala
2021-08-18,24.62,89.05,1.8,99.02,karkala
2021-08-19,24.66,85.69,1.56,98.99,karkala
2021-08-20,25.39,84.85,1.16,99.0,karkala
2021-08-21,25.4,83.98,1.02,99.09,karkala
2021-08-22,25.58,82.54,1.17,99.04,karkala
2021-08-23,25.78,86.27,1.19,99.05,karkala
2021-08-24,25.67,85.7,1.48,99.06,karkala
2021-08-25,26.01,87.55,1.73,98.93,karkala
2021-08-26,26.19,86.58,1.51,98.8,karkala
2021-08-27,26.02,90.66,2.46,98.78,karkala
2021-08-28,25.53,91.12,2.38,98.75,karkala
2021-08-29,25.09,92.11,1.93,98.76,karkala
2021-08-30,25.66,89.12,2.13,98.79,karkala
2021-08-31,26.0,87.4,1.49,98.85,karkala
2021-09-01,26.25,87.04,2.14,99.01,karkala
2021-09-02,25.96,89.57,2.08,98.99,karkala
2021-09-03,25.41,89.86,1.56,98.97,karkala
2021-09-04,25.75,89.55,2.31,98.99,karkala
2021-09-05,25.41,91.37,2.57,99.0,karkala
2021-09-06,25.01,91.99,1.94,98.99,karkala
2021-09-07,25.49,91.88,2.34,98.93,karkala
2021-09-08,25.67,90.39,2.51,99.04,karkala
2021-09-09,25.62,89.7,2.17,99.15,karkala
2021-09-10,25.63,88.61,2.26,99.14,karkala
2021-09-11,25.79,89.3,2.28,99.03,karkala
2021-09-12,25.96,90.47,2.88,98.93,karkala
2021-09-13,25.83,91.72,3.08,98.86,karkala
2021-09-14,25.92,90.54,2.37,98.89,karkala
2021-09-15,25.9,89.62,1.98,98.98,karkala
2021-09-16,25.95,88.44,2.09,98.97,karkala
2021-09-17,25.98,87.15,1.54,98.93,karkala
2021-09-18,26.17,84.96,1.46,99.04,karkala
2021-09-19,26.27,85.33,1.68,99.18,karkala
2021-09-20,26.12,87.75,1.95,99.12,karkala
2021-09-21,26.04,87.9,2.11,99.06,karkala
2021-09-22,25.88,88.88,2.39,98.89,karkala
2021-09-23,26.14,88.75,2.04,98.92,karkala
2021-09-24,26.32,87.46,2.11,98.97,karkala
2021-09-25,26.18,87.23,1.74,98.95,karkala
2021-09-26,25.92,86.67,1.79,98.79,karkala
2021-09-27,25.85,88.19,2.4,98.72,karkala
2021-09-28,25.93,88.64,2.39,98.86,karkala
2021-09-29,25.7,88.86,1.54,99.01,karkala
2021-09-30,26.12,88.51,1.41,99.08,karkala
2021-10-01,26.4,88.13,1.81,99.0,karkala
2021-10-02,26.2,91.2,2.3,98.88,karkala
2021-10-03,26.72,88.77,1.42,98.9,karkala
